"## GtoPdb Version: 2022.1 - published: 2022-03-31"
"UniProtKB ID"	"Species"	"GtoPdb IUPHAR Name"	"GtoPdb IUPHAR ID"	"GtP URL"
"P78368"	"Human"	"casein kinase 1 gamma 2"	"2000"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2000"
"Q8BVP5"	"Mouse"	"casein kinase 1 gamma 2"	"2000"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2000"
"Q62762"	"Rat"	"casein kinase 1 gamma 2"	"2000"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2000"
"Q9Y6M4"	"Human"	"casein kinase 1 gamma 3"	"2001"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2001"
"Q8C4X2"	"Mouse"	"casein kinase 1 gamma 3"	"2001"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2001"
"Q62763"	"Rat"	"casein kinase 1 gamma 3"	"2001"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2001"
"P68400"	"Human"	"casein kinase 2, alpha 1 polypeptide subunit"	"1549"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1549"
"Q60737"	"Mouse"	"casein kinase 2, alpha 1 polypeptide subunit"	"1549"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1549"
"P19139"	"Rat"	"casein kinase 2, alpha 1 polypeptide subunit"	"1549"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1549"
"P19784"	"Human"	"casein kinase 2, alpha prime polypeptide subunit"	"1550"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1550"
"O54833"	"Mouse"	"casein kinase 2, alpha prime polypeptide subunit"	"1550"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1550"
"P67870"	"Human"	"casein kinase 2, beta polypeptide subunit"	"1551"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1551"
"P67871"	"Mouse"	"casein kinase 2, beta polypeptide subunit"	"1551"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1551"
"P67874"	"Rat"	"casein kinase 2, beta polypeptide subunit"	"1551"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1551"
"P29466"	"Human"	"Caspase 1"	"1617"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1617"
"P29452"	"Mouse"	"Caspase 1"	"1617"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1617"
"P43527"	"Rat"	"Caspase 1"	"1617"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1617"
"Q92851"	"Human"	"Caspase 10"	"1626"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1626"
"P31944"	"Human"	"Caspase 14"	"1627"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1627"
"O89094"	"Mouse"	"Caspase 14"	"1627"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1627"
"D3ZZ65"	"Rat"	"Caspase 14"	"1627"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1627"
"P42575"	"Human"	"Caspase 2"	"1618"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1618"
"P29594"	"Mouse"	"Caspase 2"	"1618"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1618"
"P55215"	"Rat"	"Caspase 2"	"1618"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1618"
"P42574"	"Human"	"Caspase 3"	"1619"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1619"
"P70677"	"Mouse"	"Caspase 3"	"1619"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1619"
"P55213"	"Rat"	"Caspase 3"	"1619"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1619"
"P49662"	"Human"	"Caspase 4"	"1620"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1620"
"P70343"	"Mouse"	"Caspase 4"	"1620"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1620"
"P51878"	"Human"	"Caspase 5"	"1621"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1621"
"P55212"	"Human"	"Caspase 6"	"1622"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1622"
"O08738"	"Mouse"	"Caspase 6"	"1622"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1622"
"O35397"	"Rat"	"Caspase 6"	"1622"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1622"
"P55210"	"Human"	"Caspase 7"	"1623"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1623"
"P97864"	"Mouse"	"Caspase 7"	"1623"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1623"
"Q14790"	"Human"	"Caspase 8"	"1624"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1624"
"O89110"	"Mouse"	"Caspase 8"	"1624"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1624"
"Q9JHX4"	"Rat"	"Caspase 8"	"1624"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1624"
"P55211"	"Human"	"Caspase 9"	"1625"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1625"
"Q8C3Q9"	"Mouse"	"Caspase 9"	"1625"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1625"
"Q9JHK1"	"Rat"	"Caspase 9"	"1625"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1625"
"P41180"	"Human"	"CaS receptor"	"54"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=54"
"Q9QY96"	"Mouse"	"CaS receptor"	"54"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=54"
"P48442"	"Rat"	"CaS receptor"	"54"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=54"
"Q13698"	"Human"	"Ca<sub>v</sub>1.1"	"528"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=528"
"Q02789"	"Mouse"	"Ca<sub>v</sub>1.1"	"528"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=528"
"Q02485"	"Rat"	"Ca<sub>v</sub>1.1"	"528"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=528"
"Q13936"	"Human"	"Ca<sub>v</sub>1.2"	"529"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=529"
"Q01815"	"Mouse"	"Ca<sub>v</sub>1.2"	"529"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=529"
"P22002"	"Rat"	"Ca<sub>v</sub>1.2"	"529"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=529"
"Q01668"	"Human"	"Ca<sub>v</sub>1.3"	"530"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=530"
"Q99246"	"Mouse"	"Ca<sub>v</sub>1.3"	"530"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=530"
"P27732"	"Rat"	"Ca<sub>v</sub>1.3"	"530"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=530"
"O60840"	"Human"	"Ca<sub>v</sub>1.4"	"531"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=531"
"Q9JIS7"	"Mouse"	"Ca<sub>v</sub>1.4"	"531"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=531"
"O00555"	"Human"	"Ca<sub>v</sub>2.1"	"532"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=532"
"P97445"	"Mouse"	"Ca<sub>v</sub>2.1"	"532"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=532"
"P54282"	"Rat"	"Ca<sub>v</sub>2.1"	"532"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=532"
"Q00975"	"Human"	"Ca<sub>v</sub>2.2"	"533"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=533"
"O55017"	"Mouse"	"Ca<sub>v</sub>2.2"	"533"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=533"
"Q02294"	"Rat"	"Ca<sub>v</sub>2.2"	"533"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=533"
"Q15878"	"Human"	"Ca<sub>v</sub>2.3"	"534"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=534"
"Q61290"	"Mouse"	"Ca<sub>v</sub>2.3"	"534"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=534"
"Q07652"	"Rat"	"Ca<sub>v</sub>2.3"	"534"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=534"
"O43497"	"Human"	"Ca<sub>v</sub>3.1"	"535"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=535"
"O54898"	"Rat"	"Ca<sub>v</sub>3.1"	"535"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=535"
"O95180"	"Human"	"Ca<sub>v</sub>3.2"	"536"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=536"
"O88427"	"Mouse"	"Ca<sub>v</sub>3.2"	"536"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=536"
"Q9EQ60"	"Rat"	"Ca<sub>v</sub>3.2"	"536"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=536"
"Q9P0X4"	"Human"	"Ca<sub>v</sub>3.3"	"537"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=537"
"Q9Z0Y8"	"Rat"	"Ca<sub>v</sub>3.3"	"537"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=537"
"P04040"	"Human"	"catalase"	"2979"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2979"
"P24270"	"Mouse"	"catalase"	"2979"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2979"
"P04762"	"Rat"	"catalase"	"2979"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2979"
"P21964"	"Human"	"Catechol-O-methyltransferase"	"2472"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2472"
"O88587"	"Mouse"	"Catechol-O-methyltransferase"	"2472"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2472"
"P22734"	"Rat"	"Catechol-O-methyltransferase"	"2472"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2472"
"P10619"	"Human"	"Cathepsin A"	"1581"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1581"
"P16675"	"Mouse"	"Cathepsin A"	"1581"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1581"
"Q6AYS3"	"Rat"	"Cathepsin A"	"1581"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1581"
"P07858"	"Human"	"cathepsin B"	"2343"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2343"
"P10605"	"Mouse"	"cathepsin B"	"2343"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2343"
"P00787"	"Rat"	"cathepsin B"	"2343"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2343"
"P53634"	"Human"	"cathepsin C"	"2344"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2344"
"P97821"	"Mouse"	"cathepsin C"	"2344"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2344"
"P80067"	"Rat"	"cathepsin C"	"2344"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2344"
"P07339"	"Human"	"cathepsin D"	"2345"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2345"
"P18242"	"Mouse"	"cathepsin D"	"2345"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2345"
"P24268"	"Rat"	"cathepsin D"	"2345"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2345"
"P14091"	"Human"	"cathepsin E"	"2346"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2346"
"P70269"	"Mouse"	"cathepsin E"	"2346"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2346"
"P16228"	"Rat"	"cathepsin E"	"2346"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2346"
"Q9UBX1"	"Human"	"cathepsin F"	"2347"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2347"
"Q9R013"	"Mouse"	"cathepsin F"	"2347"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2347"
"P08311"	"Human"	"cathepsin G"	"2348"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2348"
"P28293"	"Mouse"	"cathepsin G"	"2348"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2348"
"P17977"	"Rat"	"cathepsin G"	"2348"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2348"
"P09668"	"Human"	"cathepsin H"	"2349"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2349"
"P49935"	"Mouse"	"cathepsin H"	"2349"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2349"
"P00786"	"Rat"	"cathepsin H"	"2349"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2349"
"P43235"	"Human"	"cathepsin K"	"2350"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2350"
"P55097"	"Mouse"	"cathepsin K"	"2350"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2350"
"O35186"	"Rat"	"cathepsin K"	"2350"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2350"
"P07711"	"Human"	"cathepsin L"	"2351"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2351"
"P06797"	"Mouse"	"cathepsin L"	"2351"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2351"
"P25774"	"Human"	"cathepsin S"	"2353"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2353"
"O70370"	"Mouse"	"cathepsin S"	"2353"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2353"
"Q02765"	"Rat"	"cathepsin S"	"2353"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2353"
"O60911"	"Human"	"cathepsin V"	"2352"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2352"
"P07154"	"Rat"	"cathepsin V"	"2352"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2352"
"Q9UBR2"	"Human"	"cathepsin Z"	"2354"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2354"
"Q9WUU7"	"Mouse"	"cathepsin Z"	"2354"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2354"
"Q9R1T3"	"Rat"	"cathepsin Z"	"2354"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2354"
"Q9BXP2"	"Human"	"Cation-chloride cotransporter 6"	"976"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=976"
"Q99MR3"	"Mouse"	"Cation-chloride cotransporter 6"	"976"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=976"
"Q66HR0"	"Rat"	"Cation-chloride cotransporter 6"	"976"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=976"
"A0AV02"	"Human"	"Cation-chloride cotransporter 9"	"975"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=975"
"Q8VI23"	"Mouse"	"Cation-chloride cotransporter 9"	"975"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=975"
"Q8CJI3"	"Rat"	"Cation-chloride cotransporter 9"	"975"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=975"
"Q8WY07"	"Human"	"Cationic amino acid transporter 3"	"893"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=893"
"P70423"	"Mouse"	"Cationic amino acid transporter 3"	"893"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=893"
"O08812"	"Rat"	"Cationic amino acid transporter 3"	"893"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=893"
"O43246"	"Human"	"Cationic amino acid transporter 4"	"894"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=894"
"Q8BLQ7"	"Mouse"	"Cationic amino acid transporter 4"	"894"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=894"
"Q8NEC5"	"Human"	"CatSper1"	"388"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=388"
"Q91ZR5"	"Mouse"	"CatSper1"	"388"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=388"
"Q96P56"	"Human"	"CatSper2"	"389"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=389"
"A2ARP9"	"Mouse"	"CatSper2"	"389"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=389"
"Q6AXP6"	"Rat"	"CatSper2"	"389"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=389"
"Q86XQ3"	"Human"	"CatSper3"	"390"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=390"
"Q80W99"	"Mouse"	"CatSper3"	"390"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=390"
"Q7RTX7"	"Human"	"CatSper4"	"391"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=391"
"Q8BVN3"	"Mouse"	"CatSper4"	"391"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=391"
"Q9H7T0"	"Human"	"CatSperBeta"	"2326"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2326"
"A2RTF1"	"Mouse"	"CatSperBeta"	"2326"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2326"
"P16152"	"Human"	"CBR1"	"1383"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1383"
"P48758"	"Mouse"	"CBR1"	"1383"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1383"
"P47727"	"Rat"	"CBR1"	"1383"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1383"
"P21554"	"Human"	"CB<sub>1</sub> receptor"	"56"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=56"
"P47746"	"Mouse"	"CB<sub>1</sub> receptor"	"56"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=56"
"P20272"	"Rat"	"CB<sub>1</sub> receptor"	"56"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=56"
"P34972"	"Human"	"CB<sub>2</sub> receptor"	"57"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=57"
"P47936"	"Mouse"	"CB<sub>2</sub> receptor"	"57"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=57"
"Q9QZN9"	"Rat"	"CB<sub>2</sub> receptor"	"57"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=57"
"P32238"	"Human"	"CCK<sub>1</sub> receptor"	"76"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=76"
"O08786"	"Mouse"	"CCK<sub>1</sub> receptor"	"76"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=76"
"P30551"	"Rat"	"CCK<sub>1</sub> receptor"	"76"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=76"
"P32239"	"Human"	"CCK<sub>2</sub> receptor"	"77"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=77"
"P56481"	"Mouse"	"CCK<sub>2</sub> receptor"	"77"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=77"
"P30553"	"Rat"	"CCK<sub>2</sub> receptor"	"77"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=77"
"P32246"	"Human"	"CCR1"	"58"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=58"
"P51675"	"Mouse"	"CCR1"	"58"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=58"
"Q9JLY8"	"Rat"	"CCR1"	"58"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=58"
"P46092"	"Human"	"CCR10"	"67"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=67"
"Q9JL21"	"Mouse"	"CCR10"	"67"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=67"
"P41597"	"Human"	"CCR2"	"59"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=59"
"P51683"	"Mouse"	"CCR2"	"59"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=59"
"O55193"	"Rat"	"CCR2"	"59"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=59"
"P51677"	"Human"	"CCR3"	"60"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=60"
"P51678"	"Mouse"	"CCR3"	"60"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=60"
"O54814"	"Rat"	"CCR3"	"60"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=60"
"P51679"	"Human"	"CCR4"	"61"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=61"
"P51680"	"Mouse"	"CCR4"	"61"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=61"
"P51681"	"Human"	"CCR5"	"62"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=62"
"P51682"	"Mouse"	"CCR5"	"62"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=62"
"O08556"	"Rat"	"CCR5"	"62"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=62"
"P51684"	"Human"	"CCR6"	"63"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=63"
"O54689"	"Mouse"	"CCR6"	"63"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=63"
"Q5BK58"	"Rat"	"CCR6"	"63"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=63"
"P32248"	"Human"	"CCR7"	"64"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=64"
"P47774"	"Mouse"	"CCR7"	"64"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=64"
"Q6U2D6"	"Rat"	"CCR7"	"64"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=64"
"P51685"	"Human"	"CCR8"	"65"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=65"
"P56484"	"Mouse"	"CCR8"	"65"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=65"
"P51686"	"Human"	"CCR9"	"66"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=66"
"Q9WUT7"	"Mouse"	"CCR9"	"66"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=66"
"Q8CH33"	"Rat"	"CCR9"	"66"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=66"
"O00421"	"Human"	"CCRL2"	"78"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=78"
"O35457"	"Mouse"	"CCRL2"	"78"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=78"
